UN_Unit,Unit_Reference,Unit_Location,Type_Description,Road_Name,GISEasting,GISNorthing,Elexon_Lamp_Unit_Type
14904,KC638,R/o 64/65 Gibson Square,Lamp Column,Moon Street,531528.25,183812.5938,LED
14905,KC639,R/o 69 Gibson Square,Lamp Column,Moon Street,531528.8125,183790.3906,LED
14906,KC640,S/o 19 Almeida Street,Lamp Column,Napier Terrace,531559.8125,184015.1563,LED
14907,KC641,O/s 26/27,Lamp Column,Napier Terrace,531556.625,184050.9531,LED
14908,KC642,O/s 21/22,Lamp Column,Napier Terrace,531555.0625,184073.7656,LED
14909,MC091,J/w Goswell Road,Lamp Column,Pear Tree Street,531957,182410.2344,LED
14910,MC092,Opp Warehouse,Lamp Column,Pear Tree Street,531981.1875,182418.7656,LED
14912,MC094,Adj To Peartree Court,Lamp Column,Pear Tree Street,532031.1875,182431.6719,LED
14913,MC095,O/s Peartree Court,Lamp Column,Pear Tree Street,532056.125,182442.625,LED
14914,MC096,Opp 44,Lamp Column,Pear Tree Street,532074.3125,182451.4375,LED
14915,MC097,Adj To 44,Lamp Column,Pear Tree Street,532073.8125,182436.5156,LED
14916,MC098,O/s 46/58,Lamp Column,Pear Tree Street,532097.875,182443.375,LED
14917,MC099,Opp 60,Lamp Column,Pear Tree Street,532117.8125,182457.8438,LED
14918,MC100,S/o 51 Central Street,Lamp Column,Pear Tree Street,532142.9375,182466.9531,LED
14919,KC143,S/o 100 Essex Road,Lamp Column,Pickering Street,531963.6875,183917.3125,LED
14920,KC144,Opp 1-24 Hayhurst,Lamp Column,Pickering Street,531986.375,183901.8438,LED
14921,KC145,O/s 1-24 Hayhurst,Lamp Column,Pickering Street,532006.5625,183896.6563,LED
14922,KC667,O/s 14,Lamp Column,Pleasant Place,531951.0625,184095.375,LED
14923,KC668,O/s 10/11,Lamp Column,Pleasant Place,531943,184080.0156,LED
14924,KC669,O/s 18/19,Lamp Column,Pleasant Place,531954.75,184065.7188,LED
14925,KC670,O/s 7,Lamp Column,Pleasant Place,531947,184049.375,LED
14926,KC671,O/s 23,Lamp Column,Pleasant Place,531958.75,184033.625,LED
14927,KC672,S/o 23,Lamp Column,Pleasant Place,531968.375,184026.3906,LED
14928,KC673,O/s 5,Lamp Column,Pleasant Place,531950.75,184017.2969,LED
14929,KC674,Opp 5,Lamp Column,Pleasant Place,531961.5,184005.3438,LED
14930,KC699,Adj To New River Walk,Lamp Column,Pleasant Place,531960.125,183989.5,LED
14931,KC735,J/w Halton Cross Street,Lamp Column,Pleasant Place,531956.625,183973.6563,LED
14932,HC288,J/w Canonbury Place,Lamp Column,St Marys Grove,531989.5,184567.7031,LED
14933,HC289,R/o 21 Canonbury Place,Lamp Column,St Marys Grove,531996.0625,184585.6563,LED
14934,HC290,O/s 13/15,Lamp Column,St Marys Grove,531978.875,184599.4375,LED
14935,HC291,O/s 8,Lamp Column,St Marys Grove,531984.3125,184619.7969,LED
14936,HC292,O/s 10,Lamp Column,St Marys Grove,531978.9375,184635.1563,LED
14937,HC293,O/s 31/33,Lamp Column,St Marys Grove,531962.25,184649.25,LED
14938,HC294,Opp Hopping Lane,Lamp Column,St Marys Grove,531968,184667.4531,LED
14939,HC295,Opp 28,Lamp Column,St Marys Grove,531953.25,184675.8594,LED
14940,HC296,Opp 34,Lamp Column,St Marys Grove,531946.375,184696.5156,LED
14941,HC297,O/s 36,Lamp Column,St Marys Grove,531951.25,184711.1875,LED
14942,KC684,S/o 20 Theberton Street,Lamp Column,Studd Street,531605.875,183788.9375,LED
14943,KC685,O/s 3/4,Lamp Column,Studd Street,531611.6875,183812.3281,LED
14944,KC686,Opp Moon Street,Lamp Column,Studd Street,531611.1875,183825.5469,LED
14945,KC687,Opp 12,Lamp Column,Studd Street,531603.8125,183844.5156,LED
14946,KC688,S/o 155 Upper Street,Lamp Column,Waterloo Terrace,531665.544,184101.1019,LED
14947,KC689,O/s Premier House,Lamp Column,Waterloo Terrace,531643.3125,184103.6094,LED
14948,KC690,Opp 2,Lamp Column,Waterloo Terrace,531616.1875,184100.5781,LED
14949,KC691,Opp Battishill Street,Lamp Column,Waterloo Terrace,531600.9375,184097.9375,LED
14950,KC692,Opp 8/9,Lamp Column,Waterloo Terrace,531586.25,184089.4688,LED
14951,KC693,O/s 14/15,Lamp Column,Waterloo Terrace,531557.625,184093.875,LED
14952,AC392,J/w Junction Road,Lamp Column,Bickerton Road,529270.3125,186474.2969,LED
14953,AC393,Opp 1-38 Silver Court,Lamp Column,Bickerton Road,529244.375,186492.7969,LED
14954,AC394,Opp 6/8,Lamp Column,Bickerton Road,529215.0625,186491.8125,LED
14955,AC395,O/s 12,Lamp Column,Bickerton Road,529189.1875,186508.4375,LED
14956,AC396,Opp Tremlett Grove,Lamp Column,Bickerton Road,529168.0625,186512.1563,LED
14957,AC397,O/s 17/19,Lamp Column,Bickerton Road,529151.125,186504.9219,LED
14958,AC398,O/s 28,Lamp Column,Bickerton Road,529122.0625,186521.1563,LED
14959,AC399,Opp 34,Lamp Column,Bickerton Road,529089.5,186521.4531,LED
14960,AC400,O/s 46/48,Lamp Column,Bickerton Road,529064.75,186538.9688,LED
14961,AC401,Opp 58/60,Lamp Column,Bickerton Road,529032.5625,186538.6875,LED
14962,AC402,Opp 68/70,Lamp Column,Bickerton Road,529012.5,186555.0156,LED
14963,AC403,O/s 80 Dartmouth Park Hill,Lamp Column,Bickerton Road,528990.1875,186561.875,LED
14965,GC040,Adj To 25 Calabria Road,Lamp Column,Corsica Street,531770.5,184928.125,LED
14966,GC034,On Bridge,Lamp Column,Corsica Street,531709.625,184758.2656,LED
14967,GC035,Adj To 1/7,Lamp Column,Corsica Street,531713.9375,184786.9375,LED
14968,GC036,Opp 1/7,Lamp Column,Corsica Street,531728.4185,184808.9027,LED
14969,GC037,Opp 6,Lamp Column,Corsica Street,531727.6875,184827.5469,LED
14970,GC038,Adj To 10,Lamp Column,Corsica Street,531744.75,184853.2813,LED
14971,GC039,South Of Calabria Road Junction,Lamp Column,Corsica Street,531747.875,184881.5625,LED
14972,GC041,R/o 25 Calabria Road,Lamp Column,Corsica Street,531776.5625,184945.3438,LED
14973,GC042,Opp 20-22,Lamp Column,Corsica Street,531779.6875,184976.4688,LED
14974,GC043,O/s 20-22,Lamp Column,Corsica Street,531795.3125,184998,LED
14975,GC044,Opp 43a,Lamp Column,Corsica Street,531804.25,185023.0469,LED
14976,GC045,Opp 47,Lamp Column,Corsica Street,531813.4375,185048.9688,LED
14977,GC046,Opp Fergus Road,Lamp Column,Corsica Street,531809.5,185061.2031,LED
14978,GC047,Opp 55b,Lamp Column,Corsica Street,531824.1875,185080.0938,LED
14979,GC290,O/s 28/30,Lamp Column,Corsica Street,531831.75,185101.7031,LED
14980,GC291,Opp 67,Lamp Column,Corsica Street,531838.875,185121.5781,LED
14981,KC146,J/w Frome Street,Lamp Column,Dame Street,532155.125,183438.4063,LED
14982,KC147,O/s 137-156 Dame Street,Lamp Column,Dame Street,532163.8125,183426.5625,LED
14983,KC694,O/s Cluse Court,Lamp Column,Dame Street,532172.125,183415.0313,LED
14984,KC695,O/s Cluse Court (left),Lamp Column,Dame Street,532181.125,183402.7031,LED
14985,KC696,Opp Flats,Lamp Column,Dame Street,532190.25,183389.7813,LED
14986,KC697,End Of Road,Lamp Column,Dame Street,532204.4152,183377.463,LED
14988,EC505,J/w Ronalds Road,Lamp Column,Highbury Terrace Mews,531596.8125,185235.5156,LED
14989,EC506,Opp 13-18,Lamp Column,Highbury Terrace Mews,531602.6875,185258.3125,LED
14990,EC507,Opp 7,Lamp Column,Highbury Terrace Mews,531608.875,185287.0938,LED
14991,EC508,Opp 12,Lamp Column,Highbury Terrace Mews,531615.25,185315.6563,LED
14992,EC509,Opp 15/16,Lamp Column,Highbury Terrace Mews,531621.125,185341.2969,LED
14993,EC510,Opp 17a/17b,Lamp Column,Highbury Terrace Mews,531627,185368.6875,LED
14994,EC511,Opp 20,Lamp Column,Highbury Terrace Mews,531632.25,185394.9219,LED
14995,EC512,R/o 15 Framfield Road,Lamp Column,Highbury Terrace Mews,531639,185418.1094,LED
14996,EC513,R/o 22 Highbury Terrace,Lamp Column,Highbury Terrace Mews,531667.1875,185409.5,LED
14997,EC514,S/o 22 Highbury Terrace,Lamp Column,Highbury Terrace Mews,531694,185405.9688,LED
14998,JC299,J/w Caledonian Road,Lamp Column,Lyon Street,530651.75,184226.9531,LED
14999,JC300,O/s Council Offices,Lamp Column,Lyon Street,530632.1875,184232.5469,LED
15000,JC366,Opp 13 Barnsbury Square,Lamp Column,Mountfort Terrace,531059.4375,184194.8125,LED
15001,JC367,In Garden Area,Lamp Column,Mountfort Terrace,531051.875,184178.9688,LED
15002,JC368,Opp 2,Lamp Column,Mountfort Terrace,531040.125,184176.8125,LED
15003,JC369,Opp 4,Lamp Column,Mountfort Terrace,531037,184187.4844,LED
15004,JC354,S/o Christian Centre,Lamp Column,Rufford Street,530317.875,183921.9688,LED
15005,JC355,R/o Christian Centre,Lamp Column,Rufford Street,530330.25,183943.0938,LED
15006,JC356,Opp Depot,Lamp Column,Rufford Street,530332.5,183966.1875,LED
15007,JC357,O/s Depot,Lamp Column,Rufford Street,530322.8125,183988.4063,LED
15008,JC358,O/s 3,Lamp Column,Rufford Street,530330.0625,183996.3281,LED
15009,JC359,O/s 6/7,Lamp Column,Rufford Street,530351.75,184002.4063,LED
15010,GC183,Adj To Bus Stand,Lamp Column,Newington Green,532855.875,185291.4531,LED
15011,GC181,Ci J/w Mildmay Road & Mildmay Park,Lamp Column,Newington Green,532903.9309,185286.0506,LED
15012,GC182,Ci J/w Mildmay Park,Lamp Column,Newington Green,532890.9967,185292.8552,LED
15013,GC185,Ci J/w Newington Green Road,Lamp Column,Newington Green,532808.25,185304.375,LED
15014,GC197,Ci J/w Matthias Road,Lamp Column,Newington Green,532937.227,185426.7933,LED
15015,GC192,Ci O/s 43,Lamp Column,Newington Green,532830.875,185420.6094,LED
15016,GC194,Ci Adj To 43,Lamp Column,Newington Green,532827.0625,185435.7813,SON
15017,GC195,Ci Adj To 40,Lamp Column,Newington Green,532846.5189,185426.1575,LED
15018,GC184,Adj To Bus Stand,Lamp Column,Newington Green,532826.4375,185290.6719,LED
15019,GC186,Opp 137 Newington Green Road,Lamp Column,Newington Green,532796.5625,185284.1406,LED
15020,GC187,O/s 58/59,Lamp Column,Newington Green,532800.75,185324.625,LED
15021,GC188,Opp 56,Lamp Column,Newington Green,532821.0625,185344.1875,LED
15022,GC189,O/s 51/52,Lamp Column,Newington Green,532812.1875,185365.9063,LED
15023,GC190,Opp 48,Lamp Column,Newington Green,532830.75,185383.125,LED
15024,GC191,O/s 45,Lamp Column,Newington Green,532819.625,185404.2656,LED
15025,GC193,O/s 1 Green Lanes,Lamp Column,Newington Green,532813.75,185438.5156,LED
15026,GC196,O/s 39,Lamp Column,Newington Green,532873.6875,185430.1563,LED
15027,GC198,Opp Bu Stand J/w Matthias Road,Lamp Column,Newington Green,532895.9375,185398.1563,LED
15028,GC199,O/s 28,Lamp Column,Newington Green,532905,185383.0781,LED
15029,GC200,Adj To Crossing,Lamp Column,Newington Green,532889.4375,185364,LED
15030,GC201,O/s 20,Lamp Column,Newington Green,532896.8125,185343.3594,LED
15031,GC202,O/s 18,Lamp Column,Newington Green,532891.5,185318.1563,LED
15032,KC427,J/w Cloudesley Road,Lamp Column,Batchelor Street,531246.1875,183496,LED
15033,KC428,Opp 19/21,Lamp Column,Batchelor Street,531260.125,183490.5156,LED
15034,KC429,O/s 24,Lamp Column,Batchelor Street,531272.9375,183502.7656,LED
15035,KC430,O/s 29,Lamp Column,Batchelor Street,531292.25,183507.625,LED
15036,KC431,Opp 33,Lamp Column,Batchelor Street,531311.5,183504.3281,LED
15037,KC432,Opp 38,Lamp Column,Batchelor Street,531334.9375,183510.5469,LED
15038,KC433,O/s 40/43,Lamp Column,Batchelor Street,531349.125,183522.0156,LED
15039,KC434,J/w Liverpool Road,Lamp Column,Batchelor Street,531363.3086,183519.432,LED
15040,KC420,S/o 341 Upper Street,Lamp Column,Camden Passage,531605.625,183498.8438,SON
15041,KC421,S/o 12 Camden Passage,Lamp Column,Charlton Place,531622.4375,183489.7344,LED
15042,KC422,O/s 7,Lamp Column,Charlton Place,531636.3125,183483.5313,LED
15043,KC423,O/s 9/11,Lamp Column,Charlton Place,531648.75,183477.0938,LED
15044,KC424,O/s 15,Lamp Column,Charlton Place,531662.125,183469.3281,SON
15045,KC425,O/s 21/23,Lamp Column,Charlton Place,531675.25,183461.7813,LED
15046,KC426,Opp 27,Lamp Column,Charlton Place,531686.5625,183450.0469,LED
15047,KC706,S/o 49 Duncan Terrace,Lamp Column,Charlton Place,531700.25,183443.9219,SON
15048,KC341,J/w Liverpool Road,Lamp Column,Cloudesley Place,531365.9375,183573.7188,LED
15049,KC342,Opp 1a,Lamp Column,Cloudesley Place,531343.1875,183574.0938,LED
15050,KC418,Opp 4,Lamp Column,Cloudesley Place,531313.5625,183565.5,LED
15051,KC419,O/s 16-28,Lamp Column,Cloudesley Place,531284.8125,183558.0156,LED
15052,KC436,O/s 1-15,Lamp Column,Cloudesley Place,531257.375,183550.8438,LED
15053,KC437,Adj To 40 Cloudesley Road,Lamp Column,Cloudesley Place,531231.375,183543.9063,LED
15054,KC736,J/w Cloudesley Road,Lamp Column,Dignum Street,531215.8125,183511.5938,LED
15055,KC737,R/o 1 Copenhagen Street,Lamp Column,Dignum Street,531202.9375,183501.0469,LED
15056,JC363,S/o 100 Richmond Avenue,Lamp Column,Dowrey Street,531245.5,183884.6094,LED
15057,BC098,J/w Hornsey Road,Lamp Column,Hazellville Road,530111.5625,187319,LED
15059,BC100,Opp 194 Courtauld Riad,Lamp Column,Hazellville Road,530070.5625,187308.4375,LED
15060,BC101,Opp Courtauld Road,Lamp Column,Hazellville Road,530052.4375,187305.2969,LED
15061,BC102,J/w Courtauld Road,Lamp Column,Hazellville Road,530032.125,187292.875,LED
15062,BC103,O/s Park,Lamp Column,Hazellville Road,530011.625,187306.6406,LED
15063,BC104,O/s Westacott Close,Lamp Column,Hazellville Road,529999.7631,187306.9223,LED
15064,BC105,O/s Church,Lamp Column,Hazellville Road,529975.5625,187306.1875,LED
15065,BC106,O/s Scholars Court,Lamp Column,Hazellville Road,529959.75,187317.7656,LED
15066,BC107,O/s 21/23,Lamp Column,Hazellville Road,529946.4375,187329.7969,LED
15067,BC108,Opp  Partington Close,Lamp Column,Hazellville Road,529941.875,187353.0469,LED
15068,BC109,Opp Park,Lamp Column,Hazellville Road,529919,187357.3125,LED
15069,BC110,Opp 85,Lamp Column,Hazellville Road,529914.125,187377.1875,LED
15070,BC111,Opp Sunnyside Road,Lamp Column,Hazellville Road,529892.75,187383.7656,LED
15071,BC112,J/w Sunnyside Road,Lamp Column,Hazellville Road,529887.1875,187404.625,LED
15072,BC113,J/w St Johns Way,Lamp Column,Hazellville Road,529869.25,187406.9375,LED
15073,BC114,Opp St Johns Way,Lamp Column,Hazellville Road,529864.5,187427.1875,LED
15074,BC115,Opp Substation,Lamp Column,Hazellville Road,529841.1875,187435.0469,LED
15075,BC116,Opp Louise White House,Lamp Column,Hazellville Road,529833.5625,187457.7656,LED
15076,BC117,Opp Ritchie House,Lamp Column,Hazellville Road,529811.6875,187463.5156,LED
15077,BC118,Opp Pilgrims Way,Lamp Column,Hazellville Road,529806,187484.2969,LED
15078,BC119,O/s 55,Lamp Column,Hazellville Road,529782,187491.6875,LED
15079,BC120,O/s 59/61,Lamp Column,Hazellville Road,529769,187504.8438,LED
15080,BC121,Opp Cheverton Road,Lamp Column,Hazellville Road,529765.0625,187523.9063,LED
15081,BC122,O/s 67,Lamp Column,Hazellville Road,529743.125,187529.5781,LED
15082,BC123,O/s 73/75,Lamp Column,Hazellville Road,529729.9375,187541.9844,LED
15083,BC124,O/s 81/83,Lamp Column,Hazellville Road,529714.8125,187558.2813,LED
15084,BC125,Opp Dresden Road,Lamp Column,Hazellville Road,529709.8125,187580.8438,LED
15085,BC126,O/s 94,Lamp Column,Hazellville Road,529700.25,187599.4531,LED
15086,BC127,O/s,Lamp Column,Hazellville Road,529689.375,187615.375,LED
15087,BC128,Opp 102/104,Lamp Column,Hazellville Road,529669.0625,187626.2969,LED
15088,BC129,Opp 108,Lamp Column,Hazellville Road,529660,187642.3594,LED
15089,BC130,Opp 112,Lamp Column,Hazellville Road,529650.5625,187659.4844,LED
15090,BC131,O/s 118,Lamp Column,Hazellville Road,529651.375,187682.3438,LED
15091,BC132,Opp 118,Lamp Column,Hazellville Road,529631.875,187694.4531,LED
15092,BC153,S/o 140 Hornsey Lane,Lamp Column,Hazellville Road,529633.1875,187717.7031,LED
15093,BC154,Opp Margaret Mcmillan House,Lamp Column,Hazellville Road,529626.9375,187732.125,LED
15094,BC155,S/o 513 Hornsey Road,Lamp Column,Hazellville Road,530106.5625,187306.0156,LED
15095,DC123,S/o 390 Camden Road,Lamp Column,Hillmarton Road,530201.5,185477.7031,LED
15096,DC124,O/s Pub,Lamp Column,Hillmarton Road,530226.0625,185470.2344,LED
15097,DC125,S/o 1 Beacon Hill,Lamp Column,Hillmarton Road,530237,185444.4531,LED
15098,DC126,S/o 31 Beacon Hill,Lamp Column,Hillmarton Road,530259.6875,185422.7031,LED
15099,DC127,S/o 2 Hungerford Road,Lamp Column,Hillmarton Road,530284.5,185407.6875,LED
15100,DC128,O/s 8,Lamp Column,Hillmarton Road,530304.3125,185389.4375,LED
15101,DC129,O/s Church,Lamp Column,Hillmarton Road,530330.8125,185372.5469,LED
15102,DC130,O/s 9,Lamp Column,Hillmarton Road,530349.0625,185355.3594,LED
15103,DC131,O/s 20,Lamp Column,Hillmarton Road,530362.4375,185327.1094,LED
15104,DC132,O/s 24,Lamp Column,Hillmarton Road,530376.5,185313.875,LED
15105,DC133,O/s 21/23,Lamp Column,Hillmarton Road,530400.875,185306.9375,LED
15106,DC134,O/s 32,Lamp Column,Hillmarton Road,530412.3125,185280.4063,LED
15107,DC135,O/s 33,Lamp Column,Hillmarton Road,530441.125,185269.5625,LED
15108,DC136,O/s 37/39,Lamp Column,Hillmarton Road,530460.75,185251.1719,LED
15109,DC137,O/s 45,Lamp Column,Hillmarton Road,530472.1875,185225.6875,LED
15110,DC138,O/s 48/50,Lamp Column,Hillmarton Road,530494.25,185203.9375,LED
15111,DC139,O/s 57/59,Lamp Column,Hillmarton Road,530522.3125,185193.3281,LED
15114,JC274,O/s 1-11,Lamp Column,Lofting Road,531373.75,184188.75,LED
15115,JC283,O/s Thornhill Primary School,Lamp Column,Lofting Road,531190.875,184144.9531,LED
15116,JC284,R/o 19 Thornhill Road,Lamp Column,Lofting Road,531170.0625,184149.8125,LED
15117,JC285,Opp 62,Lamp Column,Lofting Road,531154.9375,184135.6875,LED
15118,JC286,O/s 61-63,Lamp Column,Lofting Road,531133.4375,184132.25,LED
15119,JC287,Opp 69,Lamp Column,Lofting Road,531112.5625,184137.625,LED
15120,JC288,Opp 77/79,Lamp Column,Lofting Road,531090.4375,184133,LED
15121,JC289,S/o 16 Lambert Street,Lamp Column,Lofting Road,531070.9375,184118.3438,LED
15122,JC290,Opp Lambert Street,Lamp Column,Lofting Road,531052.875,184125.9063,LED
15123,JC291,O/s 85/87,Lamp Column,Lofting Road,531036.5,184115.8125,LED
15124,JC292,O/s 98/100,Lamp Column,Lofting Road,531013.375,184126.125,LED
15125,JC293,O/s 95,Lamp Column,Lofting Road,530989.8125,184116.4063,LED
15126,JC294,O/s 99,Lamp Column,Lofting Road,530974.75,184116.4844,LED
15127,JC295,O/s 110,Lamp Column,Lofting Road,530959.0625,184126.875,LED
15128,JC296,S/o 104 Hemingford Road,Lamp Column,Lofting Road,530940.375,184127.2344,LED
15129,JC104,S/o 107 Richmond Avenue,Lamp Column,Lonsdale Square,531300.1875,183918.25,LED
15130,JC105,S/o Richmond Avenue,Lamp Column,Lonsdale Square,531312.1875,183920.5,LED
15131,JC106,S/o 48,Lamp Column,Lonsdale Square,531295.5,183947.25,LED
15132,JC107,S/o 1,Lamp Column,Lonsdale Square,531307,183948.9063,LED
15133,JC108,On C/i Opp 1,Lamp Column,Lonsdale Square,531298.3125,183969.9688,SON
15134,JC109,O/s 48,Lamp Column,Lonsdale Square,531287.6875,183959.6563,SON
15135,JC110,O/s 44,Lamp Column,Lonsdale Square,531272.0625,183957.9375,SON
15136,JC111,Opp 37,Lamp Column,Lonsdale Square,531277.125,183978.4531,LED
15137,JC112,O/s 34/35,Lamp Column,Lonsdale Square,531264.9375,183991.7969,LED
15138,JC113,Opp 32,Lamp Column,Lonsdale Square,531272,184009.0625,LED
15139,JC114,O/s 28a,Lamp Column,Lonsdale Square,531260.25,184026.3281,LED
15140,JC115,O/s 25,Lamp Column,Lonsdale Square,531275.9375,184029.9063,LED
15141,JC116,S/o 25,Lamp Column,Lonsdale Square,531278.25,184043.5938,LED
15142,JC117,S/o 97 Barnsbury Street,Lamp Column,Lonsdale Square,531274.25,184067.875,LED
15143,JC118,S/o 95 Barnsbury Street,Lamp Column,Lonsdale Square,531286.4375,184069.8125,LED
15144,JC119,S/o 24,Lamp Column,Lonsdale Square,531290.6875,184045.6094,LED
15145,JC120,On C/i Opp 24,Lamp Column,Lonsdale Square,531289.1875,184022.8906,LED
15146,JC121,O/s 24,Lamp Column,Lonsdale Square,531299.125,184033.7969,LED
15147,JC122,O/s 20,Lamp Column,Lonsdale Square,531315.6875,184035.0625,LED
15148,JC123,Opp 15,Lamp Column,Lonsdale Square,531311.8125,184014.5938,LED
15149,JC124,O/s 12/13,Lamp Column,Lonsdale Square,531322.875,184001.4375,LED
15150,JC125,Opp 9/10,Lamp Column,Lonsdale Square,531316.8125,183985.2969,LED
15151,JC126,O/s 5,Lamp Column,Lonsdale Square,531327.75,183967.9531,LED
15152,JC127,O/s 1,Lamp Column,Lonsdale Square,531310.25,183963.9219,LED
15153,HC162,O/s 2,Lamp Column,Morton Road,532354.5625,184014.3906,LED
15154,HC163,Opp 10,Lamp Column,Morton Road,532358.8125,184035.9531,LED
15155,HC164,O/s 20,Lamp Column,Morton Road,532379.8125,184039.5625,LED
15156,HC165,Opp 20,Lamp Column,Morton Road,532370.375,184047.1563,LED
15157,HC166,R/o 59 Rotherfield Street,Lamp Column,Morton Road,532401.5,184060.7813,LED
15158,HC167,S/o 61 Rotherfield Street,Lamp Column,Morton Road,532393.25,184069.6875,LED
15159,HC168,S/o 92 Rotherfield Street,Lamp Column,Morton Road,532429.875,184089.125,LED
15160,HC169,S/o 94 Rotherfield Street,Lamp Column,Morton Road,532422.5625,184097.5938,LED
15161,HC170,O/s 36/38,Lamp Column,Morton Road,532453.5,184111.0625,LED
15162,HC171,O/s 19/21,Lamp Column,Morton Road,532445.5,184119.8438,LED
15163,HC173,O/s 29,Lamp Column,Morton Road,532468.5625,184141.5625,LED
15164,HC172,O/s 48,Lamp Column,Morton Road,532479.4375,184135.9531,LED
15165,HC174,S/o 9 Halliford Street,Lamp Column,Morton Road,532498.4375,184153.8594,LED
15166,HC175,S/o 8 Halliford Street,Lamp Column,Morton Road,532490.125,184162.4063,LED
15167,HC176,S/o 50 Halliford Street,Lamp Column,Morton Road,532529.625,184183.8281,LED
